,0,1,2,3
2876,7c85ef67-6707-449d-920a-0ac65e419234,85094,85145,94.0
2877,7c85ef67-6707-449d-920a-0ac65e419234,85094,85146,94.0
2878,7c85ef67-6707-449d-920a-0ac65e419234,85145,85092,34.94166666666667
2879,7c85ef67-6707-449d-920a-0ac65e419234,85145,85094,94.0
2880,7c85ef67-6707-449d-920a-0ac65e419234,85145,85145,0.0
2881,7c85ef67-6707-449d-920a-0ac65e419234,85145,85146,34.0
2882,7c85ef67-6707-449d-920a-0ac65e419234,85146,85092,0.9416666666666667
2883,7c85ef67-6707-449d-920a-0ac65e419234,85146,85094,34.0
2884,7c85ef67-6707-449d-920a-0ac65e419234,85146,85145,94.0
2885,7c85ef67-6707-449d-920a-0ac65e419234,85146,85146,0.0
2886,ccf3f875-38cd-494c-aab2-0bc0f1fa84bc,85097,85104,44.0
2887,ccf3f875-38cd-494c-aab2-0bc0f1fa84bc,85097,85133,115.0
2888,ccf3f875-38cd-494c-aab2-0bc0f1fa84bc,85098,85104,44.0
2889,ccf3f875-38cd-494c-aab2-0bc0f1fa84bc,85098,85133,115.0
2890,ccf3f875-38cd-494c-aab2-0bc0f1fa84bc,85140,85104,44.0
2891,2d0abf20-1b5a-4abe-9305-ed20f2989449,85104,85097,31.935
2892,2d0abf20-1b5a-4abe-9305-ed20f2989449,85104,85098,98.0
2893,2d0abf20-1b5a-4abe-9305-ed20f2989449,85104,85140,30.0
2894,2d0abf20-1b5a-4abe-9305-ed20f2989449,85106,85097,151.935
2895,2d0abf20-1b5a-4abe-9305-ed20f2989449,85106,85140,150.0
2896,95b9495f-4efc-4faa-928a-8288b413e71a,680,1246,31.08
2897,95b9495f-4efc-4faa-928a-8288b413e71a,680,1247,25.186666666666667
2898,95b9495f-4efc-4faa-928a-8288b413e71a,680,1271,25.245
2899,95b9495f-4efc-4faa-928a-8288b413e71a,680,1272,29.0
2900,95b9495f-4efc-4faa-928a-8288b413e71a,680,3078,24.0
2901,95b9495f-4efc-4faa-928a-8288b413e71a,680,3079,25.0
2902,95b9495f-4efc-4faa-928a-8288b413e71a,680,3091,26.259999999999998
2903,95b9495f-4efc-4faa-928a-8288b413e71a,680,3092,25.783333333333335
2904,95b9495f-4efc-4faa-928a-8288b413e71a,681,1246,31.08
2905,95b9495f-4efc-4faa-928a-8288b413e71a,681,1247,25.186666666666667
2906,95b9495f-4efc-4faa-928a-8288b413e71a,681,1271,25.245
2907,95b9495f-4efc-4faa-928a-8288b413e71a,681,1272,29.0
2908,95b9495f-4efc-4faa-928a-8288b413e71a,681,3078,24.0
2909,95b9495f-4efc-4faa-928a-8288b413e71a,681,3079,25.0
2910,95b9495f-4efc-4faa-928a-8288b413e71a,681,3091,26.259999999999998
2911,95b9495f-4efc-4faa-928a-8288b413e71a,681,3092,25.783333333333335
2912,95b9495f-4efc-4faa-928a-8288b413e71a,1421,1247,25.186666666666667
2913,95b9495f-4efc-4faa-928a-8288b413e71a,1421,1271,25.245
2914,95b9495f-4efc-4faa-928a-8288b413e71a,1421,3078,24.0
2915,95b9495f-4efc-4faa-928a-8288b413e71a,1421,3079,25.0
2916,95b9495f-4efc-4faa-928a-8288b413e71a,1421,3091,26.259999999999998
2917,95b9495f-4efc-4faa-928a-8288b413e71a,1421,3092,25.783333333333335
2918,95b9495f-4efc-4faa-928a-8288b413e71a,1422,1247,25.186666666666667
2919,95b9495f-4efc-4faa-928a-8288b413e71a,1422,1271,25.245
2920,95b9495f-4efc-4faa-928a-8288b413e71a,1422,3078,24.0
2921,95b9495f-4efc-4faa-928a-8288b413e71a,1422,3079,25.0
2922,95b9495f-4efc-4faa-928a-8288b413e71a,1422,3091,26.259999999999998
2923,95b9495f-4efc-4faa-928a-8288b413e71a,1422,3092,25.783333333333335
2924,95b9495f-4efc-4faa-928a-8288b413e71a,3076,1246,31.08
2925,95b9495f-4efc-4faa-928a-8288b413e71a,3076,1247,4.1866666666666665
2926,95b9495f-4efc-4faa-928a-8288b413e71a,3076,1271,4.245
2927,95b9495f-4efc-4faa-928a-8288b413e71a,3076,1272,29.0
2928,95b9495f-4efc-4faa-928a-8288b413e71a,3076,3078,3.0
2929,95b9495f-4efc-4faa-928a-8288b413e71a,3076,3079,4.0
2930,95b9495f-4efc-4faa-928a-8288b413e71a,3076,3091,5.260000000000001
2931,95b9495f-4efc-4faa-928a-8288b413e71a,3076,3092,4.783333333333333
2932,95b9495f-4efc-4faa-928a-8288b413e71a,3077,1246,31.08
2933,95b9495f-4efc-4faa-928a-8288b413e71a,3077,1247,4.1866666666666665
2934,95b9495f-4efc-4faa-928a-8288b413e71a,3077,1271,4.245
2935,95b9495f-4efc-4faa-928a-8288b413e71a,3077,1272,29.0
2936,95b9495f-4efc-4faa-928a-8288b413e71a,3077,3078,3.0
2937,95b9495f-4efc-4faa-928a-8288b413e71a,3077,3079,4.0
2938,95b9495f-4efc-4faa-928a-8288b413e71a,3077,3091,5.260000000000001
2939,95b9495f-4efc-4faa-928a-8288b413e71a,3077,3092,4.783333333333333
2940,95b9495f-4efc-4faa-928a-8288b413e71a,3093,1247,35.18666666666666
2941,95b9495f-4efc-4faa-928a-8288b413e71a,3093,1271,35.245
2942,95b9495f-4efc-4faa-928a-8288b413e71a,3093,3078,34.0
2943,95b9495f-4efc-4faa-928a-8288b413e71a,3093,3079,35.0
2944,95b9495f-4efc-4faa-928a-8288b413e71a,3093,3091,36.26
2945,95b9495f-4efc-4faa-928a-8288b413e71a,3093,3092,35.78333333333333
2946,95b9495f-4efc-4faa-928a-8288b413e71a,3094,1247,4.1866666666666665
2947,95b9495f-4efc-4faa-928a-8288b413e71a,3094,1271,4.245
2948,95b9495f-4efc-4faa-928a-8288b413e71a,3094,3078,3.0
2949,95b9495f-4efc-4faa-928a-8288b413e71a,3094,3079,4.0
2950,95b9495f-4efc-4faa-928a-8288b413e71a,3094,3091,5.260000000000001
2951,95b9495f-4efc-4faa-928a-8288b413e71a,3094,3092,4.783333333333333
2952,95b9495f-4efc-4faa-928a-8288b413e71a,3095,1247,25.186666666666667
2953,95b9495f-4efc-4faa-928a-8288b413e71a,3095,1271,25.245
2954,95b9495f-4efc-4faa-928a-8288b413e71a,3095,3078,24.0
2955,95b9495f-4efc-4faa-928a-8288b413e71a,3095,3079,25.0
2956,95b9495f-4efc-4faa-928a-8288b413e71a,3095,3091,26.259999999999998
2957,95b9495f-4efc-4faa-928a-8288b413e71a,3095,3092,25.783333333333335
2958,ba5894c8-813f-4aa8-b506-e11cde937187,1246,1192,76.03166666666667
2959,ba5894c8-813f-4aa8-b506-e11cde937187,1246,1193,77.37666666666668
2960,ba5894c8-813f-4aa8-b506-e11cde937187,1246,1313,77.0
2961,ba5894c8-813f-4aa8-b506-e11cde937187,1246,1314,74.0
2962,ba5894c8-813f-4aa8-b506-e11cde937187,1246,1337,75.46666666666667
2963,ba5894c8-813f-4aa8-b506-e11cde937187,1246,5363,76.0
2964,ba5894c8-813f-4aa8-b506-e11cde937187,1247,1192,46.031666666666666
2965,ba5894c8-813f-4aa8-b506-e11cde937187,1247,1193,77.37666666666668
2966,ba5894c8-813f-4aa8-b506-e11cde937187,1247,1313,77.0
2967,ba5894c8-813f-4aa8-b506-e11cde937187,1247,1314,44.0
2968,ba5894c8-813f-4aa8-b506-e11cde937187,1247,1337,45.46666666666667
2969,ba5894c8-813f-4aa8-b506-e11cde937187,1247,5363,76.0
2970,ba5894c8-813f-4aa8-b506-e11cde937187,1248,1192,79.03166666666667
2971,ba5894c8-813f-4aa8-b506-e11cde937187,1248,1193,77.37666666666668
2972,ba5894c8-813f-4aa8-b506-e11cde937187,1248,1313,77.0
2973,ba5894c8-813f-4aa8-b506-e11cde937187,1248,1314,77.0
2974,ba5894c8-813f-4aa8-b506-e11cde937187,1248,1337,78.46666666666667
2975,ba5894c8-813f-4aa8-b506-e11cde937187,1248,5363,76.0
2976,ba5894c8-813f-4aa8-b506-e11cde937187,1270,1192,79.03166666666667
2977,ba5894c8-813f-4aa8-b506-e11cde937187,1270,1193,77.37666666666668
2978,ba5894c8-813f-4aa8-b506-e11cde937187,1270,1313,77.0
2979,ba5894c8-813f-4aa8-b506-e11cde937187,1270,1314,77.0
2980,ba5894c8-813f-4aa8-b506-e11cde937187,1270,1337,78.46666666666667
2981,ba5894c8-813f-4aa8-b506-e11cde937187,1270,5363,76.0
2982,ba5894c8-813f-4aa8-b506-e11cde937187,1271,1192,79.03166666666667
2983,ba5894c8-813f-4aa8-b506-e11cde937187,1271,1193,77.37666666666668
2984,ba5894c8-813f-4aa8-b506-e11cde937187,1271,1313,77.0
2985,ba5894c8-813f-4aa8-b506-e11cde937187,1271,1314,77.0
2986,ba5894c8-813f-4aa8-b506-e11cde937187,1271,1337,78.46666666666667
2987,ba5894c8-813f-4aa8-b506-e11cde937187,1271,5363,76.0
2988,ba5894c8-813f-4aa8-b506-e11cde937187,1272,1192,79.03166666666667
2989,ba5894c8-813f-4aa8-b506-e11cde937187,1272,1193,77.37666666666668
2990,ba5894c8-813f-4aa8-b506-e11cde937187,1272,1313,77.0
2991,ba5894c8-813f-4aa8-b506-e11cde937187,1272,1314,77.0
2992,ba5894c8-813f-4aa8-b506-e11cde937187,1272,1337,78.46666666666667
2993,ba5894c8-813f-4aa8-b506-e11cde937187,1272,5363,76.0
2994,ba5894c8-813f-4aa8-b506-e11cde937187,3078,1192,46.031666666666666
2995,ba5894c8-813f-4aa8-b506-e11cde937187,3078,1193,77.37666666666668
2996,ba5894c8-813f-4aa8-b506-e11cde937187,3078,1313,77.0
2997,ba5894c8-813f-4aa8-b506-e11cde937187,3078,1314,44.0
2998,ba5894c8-813f-4aa8-b506-e11cde937187,3078,1337,45.46666666666667
2999,ba5894c8-813f-4aa8-b506-e11cde937187,3078,5363,76.0
3000,ba5894c8-813f-4aa8-b506-e11cde937187,3092,1192,46.031666666666666
3001,ba5894c8-813f-4aa8-b506-e11cde937187,3092,1193,62.376666666666665
3002,ba5894c8-813f-4aa8-b506-e11cde937187,3092,1313,62.0
3003,ba5894c8-813f-4aa8-b506-e11cde937187,3092,1314,44.0
3004,ba5894c8-813f-4aa8-b506-e11cde937187,3092,1337,45.46666666666667
3005,ba5894c8-813f-4aa8-b506-e11cde937187,3092,5363,61.0
3006,ba5894c8-813f-4aa8-b506-e11cde937187,3093,1192,64.03166666666667
3007,ba5894c8-813f-4aa8-b506-e11cde937187,3093,1193,62.376666666666665
3008,ba5894c8-813f-4aa8-b506-e11cde937187,3093,1313,62.0
3009,ba5894c8-813f-4aa8-b506-e11cde937187,3093,1314,62.0
3010,ba5894c8-813f-4aa8-b506-e11cde937187,3093,1337,63.46666666666667
3011,ba5894c8-813f-4aa8-b506-e11cde937187,3093,5363,61.0
3012,498e78bf-25d5-48e7-b8a1-deedfc960227,1192,1187,20.833333333333332
3013,498e78bf-25d5-48e7-b8a1-deedfc960227,1192,1200,39.0
3014,498e78bf-25d5-48e7-b8a1-deedfc960227,1192,1201,40.0
3015,498e78bf-25d5-48e7-b8a1-deedfc960227,1192,1202,40.0
3016,498e78bf-25d5-48e7-b8a1-deedfc960227,1192,1318,18.0
3017,498e78bf-25d5-48e7-b8a1-deedfc960227,1192,2804,41.45
3018,498e78bf-25d5-48e7-b8a1-deedfc960227,1192,2805,41.67833333333333
3019,498e78bf-25d5-48e7-b8a1-deedfc960227,1192,2806,40.135
3020,498e78bf-25d5-48e7-b8a1-deedfc960227,1192,2807,19.0
3021,498e78bf-25d5-48e7-b8a1-deedfc960227,1193,1187,20.833333333333332
3022,498e78bf-25d5-48e7-b8a1-deedfc960227,1193,1200,39.0
3023,498e78bf-25d5-48e7-b8a1-deedfc960227,1193,1201,40.0
3024,498e78bf-25d5-48e7-b8a1-deedfc960227,1193,1202,40.0
3025,498e78bf-25d5-48e7-b8a1-deedfc960227,1193,1318,18.0
3026,498e78bf-25d5-48e7-b8a1-deedfc960227,1193,2804,41.45
3027,498e78bf-25d5-48e7-b8a1-deedfc960227,1193,2805,41.67833333333333
3028,498e78bf-25d5-48e7-b8a1-deedfc960227,1193,2806,40.135
3029,498e78bf-25d5-48e7-b8a1-deedfc960227,1193,2807,19.0
3030,498e78bf-25d5-48e7-b8a1-deedfc960227,1313,1187,20.833333333333332
3031,498e78bf-25d5-48e7-b8a1-deedfc960227,1313,1200,39.0
3032,498e78bf-25d5-48e7-b8a1-deedfc960227,1313,1201,40.0
3033,498e78bf-25d5-48e7-b8a1-deedfc960227,1313,1202,40.0
3034,498e78bf-25d5-48e7-b8a1-deedfc960227,1313,1318,18.0
3035,498e78bf-25d5-48e7-b8a1-deedfc960227,1313,2804,41.45
3036,498e78bf-25d5-48e7-b8a1-deedfc960227,1313,2805,41.67833333333333
3037,498e78bf-25d5-48e7-b8a1-deedfc960227,1313,2806,40.135
3038,498e78bf-25d5-48e7-b8a1-deedfc960227,1313,2807,19.0
3039,498e78bf-25d5-48e7-b8a1-deedfc960227,5363,1187,20.833333333333332
3040,498e78bf-25d5-48e7-b8a1-deedfc960227,5363,1200,39.0
3041,498e78bf-25d5-48e7-b8a1-deedfc960227,5363,1201,40.0
3042,498e78bf-25d5-48e7-b8a1-deedfc960227,5363,1202,40.0
3043,498e78bf-25d5-48e7-b8a1-deedfc960227,5363,1318,18.0
3044,498e78bf-25d5-48e7-b8a1-deedfc960227,5363,2804,41.45
3045,498e78bf-25d5-48e7-b8a1-deedfc960227,5363,2805,41.67833333333333
3046,498e78bf-25d5-48e7-b8a1-deedfc960227,5363,2806,40.135
3047,498e78bf-25d5-48e7-b8a1-deedfc960227,5363,2807,19.0
3048,1b534786-7f71-445e-9cb8-d3aec9ab6947,614,7309,480.0
3049,1b534786-7f71-445e-9cb8-d3aec9ab6947,1414,7309,480.0
3050,2f08c049-6402-4a66-8615-2b7fe709d5fc,7309,7309,0.0
3051,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85097,85092,34.94166666666667
3052,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85097,85145,34.0
3053,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85097,85146,34.0
3054,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85098,85092,94.94166666666666
3055,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85098,85145,94.0
3056,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85098,85146,94.0
3057,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85140,85092,34.94166666666667
3058,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85140,85094,94.0
3059,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85140,85145,34.0
3060,36d43c1e-eded-4e64-b25d-ac869f8b92d0,85140,85146,34.0
3061,589ceb75-ea37-4a88-a4cc-728b1946d46f,85092,85097,37.0
3062,589ceb75-ea37-4a88-a4cc-728b1946d46f,85092,85098,38.0
3063,589ceb75-ea37-4a88-a4cc-728b1946d46f,85092,85140,38.934999999999995
3064,589ceb75-ea37-4a88-a4cc-728b1946d46f,85094,85097,37.0
3065,589ceb75-ea37-4a88-a4cc-728b1946d46f,85094,85098,38.0
3066,589ceb75-ea37-4a88-a4cc-728b1946d46f,85094,85140,38.934999999999995
3067,589ceb75-ea37-4a88-a4cc-728b1946d46f,85145,85097,97.0
3068,589ceb75-ea37-4a88-a4cc-728b1946d46f,85145,85098,98.0
3069,589ceb75-ea37-4a88-a4cc-728b1946d46f,85145,85140,98.935
3070,589ceb75-ea37-4a88-a4cc-728b1946d46f,85146,85097,37.0
3071,589ceb75-ea37-4a88-a4cc-728b1946d46f,85146,85098,38.0
3072,589ceb75-ea37-4a88-a4cc-728b1946d46f,85146,85140,38.934999999999995
3073,325b79bb-2333-4765-8edc-c81a83141f2e,7309,7309,0.0
3074,b1037056-d0db-46fd-861d-264bd0dc5763,5354,7309,520.0
3075,b1037056-d0db-46fd-861d-264bd0dc5763,7057,7309,480.0
3076,b1037056-d0db-46fd-861d-264bd0dc5763,7074,7309,480.0
3077,e7af42a8-1a2d-4a72-b7f1-30a4dbc111ba,3157,7309,480.0
3078,e7af42a8-1a2d-4a72-b7f1-30a4dbc111ba,3158,7309,480.0
3079,e7af42a8-1a2d-4a72-b7f1-30a4dbc111ba,3159,7309,480.0
3080,e7af42a8-1a2d-4a72-b7f1-30a4dbc111ba,3246,7309,480.0
3081,e7af42a8-1a2d-4a72-b7f1-30a4dbc111ba,3247,7309,480.0
3082,e7af42a8-1a2d-4a72-b7f1-30a4dbc111ba,3248,7309,480.0
3083,e7af42a8-1a2d-4a72-b7f1-30a4dbc111ba,8914,7309,480.0
3084,e7af42a8-1a2d-4a72-b7f1-30a4dbc111ba,8926,7309,480.0
3085,e7af42a8-1a2d-4a72-b7f1-30a4dbc111ba,8927,7309,480.0
3086,edff039f-a552-42a8-8096-71ee9172965f,7309,1920,540.6566666666666
3087,edff039f-a552-42a8-8096-71ee9172965f,7309,2264,534.0
3088,238a617a-3299-49a4-b39e-a3b09e57aa12,229,7309,480.0
3089,238a617a-3299-49a4-b39e-a3b09e57aa12,230,7309,480.0
3090,238a617a-3299-49a4-b39e-a3b09e57aa12,231,7309,480.0
3091,238a617a-3299-49a4-b39e-a3b09e57aa12,232,7309,480.0
3092,238a617a-3299-49a4-b39e-a3b09e57aa12,975,7309,480.0
3093,238a617a-3299-49a4-b39e-a3b09e57aa12,976,7309,480.0
3094,238a617a-3299-49a4-b39e-a3b09e57aa12,977,7309,480.0
3095,238a617a-3299-49a4-b39e-a3b09e57aa12,978,7309,480.0
3096,238a617a-3299-49a4-b39e-a3b09e57aa12,1055,7309,480.0
3097,238a617a-3299-49a4-b39e-a3b09e57aa12,1056,7309,480.0
3098,238a617a-3299-49a4-b39e-a3b09e57aa12,1058,7309,480.0
3099,238a617a-3299-49a4-b39e-a3b09e57aa12,1059,7309,480.0
3100,238a617a-3299-49a4-b39e-a3b09e57aa12,1060,7309,480.0
3101,238a617a-3299-49a4-b39e-a3b09e57aa12,1921,7309,480.0
3102,238a617a-3299-49a4-b39e-a3b09e57aa12,1922,7309,480.0
3103,238a617a-3299-49a4-b39e-a3b09e57aa12,1923,7309,480.0
3104,238a617a-3299-49a4-b39e-a3b09e57aa12,1924,7309,480.0
3105,238a617a-3299-49a4-b39e-a3b09e57aa12,1925,7309,480.0
3106,238a617a-3299-49a4-b39e-a3b09e57aa12,2264,7309,480.0
3107,238a617a-3299-49a4-b39e-a3b09e57aa12,7018,7309,480.0
3108,238a617a-3299-49a4-b39e-a3b09e57aa12,7031,7309,480.0
3109,9d82fc2d-3c67-4463-a330-7c513d56d363,7309,7311,485.0
3110,41646e3b-c37d-4732-aba6-a73563af991c,85097,85107,116.055
3111,41646e3b-c37d-4732-aba6-a73563af991c,85097,85108,116.49666666666667
3112,41646e3b-c37d-4732-aba6-a73563af991c,85097,85109,114.77666666666667
3113,41646e3b-c37d-4732-aba6-a73563af991c,85097,85130,113.0
3114,41646e3b-c37d-4732-aba6-a73563af991c,85097,85131,114.0
3115,41646e3b-c37d-4732-aba6-a73563af991c,85097,85132,114.0
3116,41646e3b-c37d-4732-aba6-a73563af991c,85098,85107,116.055
3117,41646e3b-c37d-4732-aba6-a73563af991c,85098,85108,116.49666666666667
3118,41646e3b-c37d-4732-aba6-a73563af991c,85098,85109,114.77666666666667
3119,41646e3b-c37d-4732-aba6-a73563af991c,85098,85130,113.0
3120,41646e3b-c37d-4732-aba6-a73563af991c,85098,85131,114.0
3121,41646e3b-c37d-4732-aba6-a73563af991c,85098,85132,114.0
3122,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85107,85107,0.0
3123,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85107,85108,5.045000000000001
3124,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85107,85109,39.0
3125,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85107,85130,40.776666666666664
3126,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85107,85131,2.5483333333333333
3127,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85107,85132,2.055
3128,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85108,85107,5.045000000000001
3129,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85108,85108,0.0
3130,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85108,85109,39.0
3131,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85108,85130,40.776666666666664
3132,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85108,85131,2.496666666666667
3133,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85108,85132,7.1000000000000005
3134,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85109,85107,116.055
3135,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85109,85108,116.49666666666667
3136,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85109,85109,0.0
3137,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85109,85130,1.7766666666666666
3138,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85109,85131,114.0
3139,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85109,85132,114.0
3140,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85130,85107,26.055
3141,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85130,85108,26.496666666666666
3142,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85130,85109,1.7766666666666666
3143,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85130,85130,0.0
3144,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85130,85131,24.0
3145,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85130,85132,24.0
3146,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85131,85107,2.5483333333333333
3147,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85131,85108,2.496666666666667
3148,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85131,85109,39.0
3149,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85131,85130,40.776666666666664
3150,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85131,85131,0.0
3151,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85131,85132,4.6033333333333335
3152,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85132,85107,2.055
3153,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85132,85108,7.1
3154,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85132,85109,39.0
3155,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85132,85130,40.776666666666664
3156,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85132,85131,4.6033333333333335
3157,61427cb4-bd8f-4e7d-b32b-c74a9e0597b7,85132,85132,0.0
3158,41beb779-f398-4655-b9bc-597adc8a7515,7308,7308,0.0
3159,41beb779-f398-4655-b9bc-597adc8a7515,7308,7311,485.0
3160,41beb779-f398-4655-b9bc-597adc8a7515,7311,7311,0.0
3161,2953e625-fc04-4179-8957-0dffde86a816,568,1364,93.0
3162,2953e625-fc04-4179-8957-0dffde86a816,568,1617,94.97666666666667
3163,2953e625-fc04-4179-8957-0dffde86a816,569,1364,93.0
3164,2953e625-fc04-4179-8957-0dffde86a816,569,1617,94.97666666666667
3165,2953e625-fc04-4179-8957-0dffde86a816,570,1364,93.0
3166,2953e625-fc04-4179-8957-0dffde86a816,570,1617,94.97666666666667
3167,2953e625-fc04-4179-8957-0dffde86a816,632,1364,138.0
3168,2953e625-fc04-4179-8957-0dffde86a816,632,1617,139.97666666666666
3169,2953e625-fc04-4179-8957-0dffde86a816,633,1364,138.0
3170,2953e625-fc04-4179-8957-0dffde86a816,633,1617,139.97666666666666
3171,2953e625-fc04-4179-8957-0dffde86a816,634,1364,138.0
3172,2953e625-fc04-4179-8957-0dffde86a816,634,1617,139.97666666666666
3173,d965b1ab-8fe9-49ad-ba78-413d2405ccc8,1364,7309,480.0
3174,d965b1ab-8fe9-49ad-ba78-413d2405ccc8,1617,7309,480.0
3175,7487de73-3c7f-48fb-bfee-948990bb004a,880,1102,83.16166666666666
3176,7487de73-3c7f-48fb-bfee-948990bb004a,880,1162,82.87166666666667
3177,7487de73-3c7f-48fb-bfee-948990bb004a,880,3185,84.545
3178,7487de73-3c7f-48fb-bfee-948990bb004a,880,3899,79.0
3179,7487de73-3c7f-48fb-bfee-948990bb004a,880,3900,81.0
3180,7487de73-3c7f-48fb-bfee-948990bb004a,881,1102,83.16166666666666
3181,7487de73-3c7f-48fb-bfee-948990bb004a,881,1162,82.87166666666667
3182,7487de73-3c7f-48fb-bfee-948990bb004a,881,3185,84.545
3183,7487de73-3c7f-48fb-bfee-948990bb004a,881,3899,79.0
3184,7487de73-3c7f-48fb-bfee-948990bb004a,881,3900,81.0
3185,7487de73-3c7f-48fb-bfee-948990bb004a,883,1102,83.16166666666666
3186,7487de73-3c7f-48fb-bfee-948990bb004a,883,1162,82.87166666666667
3187,7487de73-3c7f-48fb-bfee-948990bb004a,883,3185,84.545
3188,7487de73-3c7f-48fb-bfee-948990bb004a,883,3899,79.0
3189,7487de73-3c7f-48fb-bfee-948990bb004a,883,3900,81.0
3190,7487de73-3c7f-48fb-bfee-948990bb004a,884,1102,83.16166666666666
3191,7487de73-3c7f-48fb-bfee-948990bb004a,884,1162,82.87166666666667
3192,7487de73-3c7f-48fb-bfee-948990bb004a,884,3185,84.545
3193,7487de73-3c7f-48fb-bfee-948990bb004a,884,3899,79.0
3194,7487de73-3c7f-48fb-bfee-948990bb004a,884,3900,81.0
3195,7487de73-3c7f-48fb-bfee-948990bb004a,938,1102,512.0
3196,7487de73-3c7f-48fb-bfee-948990bb004a,938,1103,514.0
3197,7487de73-3c7f-48fb-bfee-948990bb004a,938,1161,516.1733333333334
3198,7487de73-3c7f-48fb-bfee-948990bb004a,938,1162,514.0266666666666
3199,7487de73-3c7f-48fb-bfee-948990bb004a,938,3185,513.5033333333333
3200,7487de73-3c7f-48fb-bfee-948990bb004a,938,3900,514.1616666666666
3201,7487de73-3c7f-48fb-bfee-948990bb004a,940,1102,512.0
3202,7487de73-3c7f-48fb-bfee-948990bb004a,940,1103,514.0
3203,7487de73-3c7f-48fb-bfee-948990bb004a,940,1161,516.1733333333334
3204,7487de73-3c7f-48fb-bfee-948990bb004a,940,1162,514.0266666666666
3205,7487de73-3c7f-48fb-bfee-948990bb004a,940,3185,513.5033333333333
3206,7487de73-3c7f-48fb-bfee-948990bb004a,940,3900,514.1616666666666
3207,7487de73-3c7f-48fb-bfee-948990bb004a,941,1102,512.0
3208,7487de73-3c7f-48fb-bfee-948990bb004a,941,1103,514.0
3209,7487de73-3c7f-48fb-bfee-948990bb004a,941,1161,516.1733333333334
3210,7487de73-3c7f-48fb-bfee-948990bb004a,941,1162,514.0266666666666
3211,7487de73-3c7f-48fb-bfee-948990bb004a,941,3185,513.5033333333333
3212,7487de73-3c7f-48fb-bfee-948990bb004a,941,3900,514.1616666666666
3213,7487de73-3c7f-48fb-bfee-948990bb004a,1790,1102,83.16166666666666
3214,7487de73-3c7f-48fb-bfee-948990bb004a,1790,1103,514.0
3215,7487de73-3c7f-48fb-bfee-948990bb004a,1790,1161,516.1733333333334
3216,7487de73-3c7f-48fb-bfee-948990bb004a,1790,1162,82.87166666666667
3217,7487de73-3c7f-48fb-bfee-948990bb004a,1790,3185,513.5033333333333
3218,7487de73-3c7f-48fb-bfee-948990bb004a,1790,3899,79.0
3219,7487de73-3c7f-48fb-bfee-948990bb004a,1790,3900,81.0
3220,7487de73-3c7f-48fb-bfee-948990bb004a,1795,1102,152.0
3221,7487de73-3c7f-48fb-bfee-948990bb004a,1795,1103,153.0
3222,7487de73-3c7f-48fb-bfee-948990bb004a,1795,1161,155.17333333333332
