from_stop_id,to_stop_id,transfer_type,min_transfer_time
2666,2707,2,29.1
2667,2706,2,103.9
2670,2217,2,80.7
2670,2295,2,133.5
2670,2671,2,138.7
2670,2704,2,55.3
2671,2217,2,121.0
2671,2295,2,38.9
2671,2670,2,138.7
2671,2704,2,92.6
2672,2703,2,18.2
2675,2700,2,78.1
2676,2679,2,153.5
2676,2696,2,150.4
2676,2699,2,11.2
2678,2693,2,29.6
2679,2676,2,153.5
2679,2696,2,12.9
2679,2699,2,145.6
2680,2695,2,51.0
2681,2694,2,47.0
2682,2692,2,66.8
2692,2682,2,66.8
2693,2678,2,29.6
2694,2681,2,47.0
2695,2680,2,51.0
2696,2676,2,150.4
2696,2679,2,12.9
2696,2699,2,141.9
2699,2676,2,11.2
2699,2679,2,145.6
2699,2696,2,141.9
2700,2675,2,78.1
2703,2672,2,18.2
2704,2217,2,46.3
2704,2295,2,100.3
2704,2670,2,55.3
2704,2671,2,92.6
2706,2667,2,103.9
2707,2666,2,29.1
2708,2665,2,54.3
2709,2664,2,18.3
2709,2710,2,123.9
2710,2664,2,136.8
2710,2709,2,123.9
2711,2662,2,30.3
2712,2660,2,70.8
2713,2659,2,161.0
2713,2660,2,94.2
2715,2657,2,160.2
2715,2658,2,20.8
2715,2659,2,87.8
2719,2797,2,96.2
2722,2784,2,96.9
2722,3027,2,112.8
2723,2783,2,21.4
2724,2782,2,122.4
2726,2780,2,100.2
2727,2779,2,32.2
2728,2778,2,105.2
2729,2777,2,137.0
2730,2776,2,22.2
2731,2774,2,141.4
2731,2775,2,129.9
2732,2774,2,89.5
2733,2773,2,79.2
2734,2772,2,54.8
2735,2771,2,23.1
2736,2770,2,90.6
2737,2770,2,136.1
2739,2764,2,126.7
2739,7062,2,71.1
2741,2763,2,90.2
2742,2762,2,72.2
2743,2761,2,72.2
2744,2760,2,65.5
2745,2759,2,85.3
2749,2954,2,121.1
2749,3007,2,84.3
2750,2757,2,108.4
2750,7072,2,92.1
2751,2756,2,87.2
2752,378,2,139.0
2752,7058,2,131.3
2755,377,2,55.9
2755,378,2,62.8
2755,7058,2,51.6
2755,7073,2,56.9
2755,9817,2,89.2
2756,2751,2,87.2
2757,2750,2,108.4
2757,7059,2,107.2
2757,7072,2,24.1
2759,2745,2,85.3
2760,2744,2,65.5
2761,2743,2,72.2
2762,2742,2,72.2
2763,2741,2,90.2
2764,318,2,105.5
2764,319,2,79.8
2764,323,2,71.9
2764,336,2,110.6
2764,2739,2,126.7
2764,7062,2,80.8
2764,7069,2,47.9
2770,2736,2,90.6
2770,2737,2,136.1
2771,2735,2,23.1
2772,2734,2,54.8
2773,2733,2,79.2
2774,2731,2,141.4
2774,2732,2,89.5
2775,2731,2,129.9
2776,2730,2,22.2
2777,2729,2,137.0
2778,2728,2,105.2
2779,2727,2,32.2
2780,2726,2,100.2
2782,2724,2,122.4
2783,2723,2,21.4
2784,2722,2,96.9
2795,2935,2,47.6
2796,2934,2,37.8
2797,2719,2,96.2
2798,1207,2,142.8
2800,1206,2,147.2
2802,1204,2,115.1
2803,1203,2,111.3
2804,1202,2,87.0
2805,1201,2,100.7
2806,1200,2,68.1
2807,1187,2,110.0
2808,3713,2,43.8
2809,3712,2,107.0
2810,3711,2,82.4
2811,3710,2,82.5
2813,3708,2,129.6
2814,3707,2,33.9
2816,3793,2,158.5
2816,3794,2,79.4
2817,3793,2,97.6
2818,3792,2,34.8
2819,3785,2,47.0
2820,3791,2,23.4
2821,3790,2,42.3
2822,3789,2,122.8
2824,3788,2,36.8
2825,3787,2,113.4
2826,2846,2,39.9
2826,3860,2,88.0
2846,2826,2,39.9
2846,3860,2,56.4
2873,3872,2,75.1
2874,3871,2,36.3
2884,3870,2,41.0
2885,3869,2,154.2
2886,3867,2,127.9
2886,3868,2,140.7
2887,3866,2,142.6
2889,3864,2,21.7
2889,3865,2,153.7
2891,3862,2,32.4
2892,3861,2,30.1
2901,1308,2,92.0
2901,3348,2,109.3
2901,3367,2,86.0
2902,3972,2,88.9
2934,2796,2,37.8
2935,2795,2,47.6
2954,2749,2,121.1
2954,3006,2,115.9
2954,3007,2,37.1
2955,3005,2,56.8
2957,3004,2,91.2
2958,3003,2,65.2
2959,3002,2,113.0
2960,3001,2,55.0
2961,3000,2,18.3
2962,3087,2,44.8
2963,3086,2,93.3
2964,3085,2,45.9
2965,3084,2,48.5
2966,3082,2,112.1
2972,2996,2,16.7
2973,2995,2,32.1
2973,5326,2,155.5
2974,2994,2,49.5
2975,2993,2,39.0
2976,2992,2,52.1
2977,2991,2,54.4
2979,1541,2,52.1
2979,2990,2,53.0
2980,1543,2,135.8
2980,2989,2,70.5
2989,1543,2,103.1
2989,2980,2,70.5
2990,1541,2,104.4
2990,2979,2,53.0
2991,2977,2,54.4
2992,2976,2,52.1
2993,2975,2,39.0
2994,2974,2,49.5
2995,2973,2,32.1
2995,5326,2,138.1
2996,2972,2,16.7
3000,2961,2,18.3
3001,2960,2,55.0
3002,2959,2,113.0
3003,2958,2,65.2
3004,2957,2,91.2
3005,2955,2,56.8
3006,2954,2,115.9
3006,3007,2,142.7
3007,2749,2,84.3
3007,2954,2,37.1
3007,3006,2,142.7
3027,2722,2,112.8
3049,3102,2,36.6
3052,3124,2,98.3
3054,3123,2,52.8
3055,3122,2,61.5
3056,3121,2,136.7
3057,3119,2,94.9
3059,3116,2,60.3
3060,1396,2,98.4
3061,3113,2,110.8
3062,3112,2,79.8
3063,3769,2,87.9
3064,3109,2,134.2
3065,3109,2,121.7
3066,3108,2,47.0
3067,3106,2,125.8
3067,3107,2,111.5
3069,3103,2,57.5
3070,3100,2,155.3
3070,3101,2,105.2
3071,3100,2,148.6
3072,3099,2,100.2
3073,3098,2,36.6
3074,630,2,127.6
3074,1518,2,60.1
3075,3096,2,40.7
3076,1421,2,95.7
3076,3095,2,120.9
3077,3094,2,29.6
3078,1247,2,71.2
3078,1271,2,74.7
3078,3092,2,107.0
3079,3091,2,75.6
3080,1380,2,76.0
3080,1464,2,80.6
3080,3090,2,108.6
3081,1109,2,98.3
3081,1155,2,87.2
3082,2966,2,112.1
3084,2965,2,48.5
3085,2964,2,45.9
3086,2963,2,93.3
3087,2962,2,44.8
3090,1380,2,64.4
3090,1464,2,83.4
3090,3080,2,108.6
3091,3079,2,75.6
3092,1247,2,94.9
3092,1271,2,84.4
3092,3078,2,107.0
3094,3077,2,29.6
3095,1421,2,80.8
3095,3076,2,120.9
3096,3075,2,40.7
3098,3073,2,36.6
3099,3072,2,100.2
3100,3070,2,155.3
3100,3071,2,148.6
3101,3070,2,105.2
3102,3049,2,36.6
3103,3069,2,57.5
3104,3503,2,59.0
3106,3067,2,125.8
3107,3067,2,111.5
3108,3066,2,47.0
3109,3064,2,134.2
3109,3065,2,121.7
3112,3062,2,79.8
3113,3061,2,110.8
3115,1396,2,143.8
3116,3059,2,60.3
3119,3057,2,94.9
3121,3056,2,136.7
3122,3055,2,61.5
3123,3054,2,52.8
3124,3052,2,98.3
3125,1285,2,95.9
3130,1613,2,132.7
3130,2311,2,131.4
3131,1612,2,83.0
3132,1860,2,102.5
3132,1884,2,148.9
3134,1610,2,91.0
3135,1609,2,63.3
3136,1608,2,79.0
3137,1607,2,82.8
3137,2207,2,65.9
3137,2302,2,101.4
3137,2303,2,52.5
3138,1606,2,95.4
3138,1954,2,155.1
3138,1964,2,109.2
3139,1605,2,67.0
3140,1604,2,125.5
3140,5205,2,86.9
3141,1603,2,15.5
3142,1602,2,81.5
3143,3144,2,161.9
3144,3143,2,161.9
3146,3259,2,32.9
3148,3257,2,23.9
3149,616,2,117.1
3149,1412,2,90.9
3149,3256,2,144.4
3150,3255,2,100.9
3151,3254,2,100.2
3152,3253,2,60.1
3153,3252,2,27.6
3154,3251,2,63.2
3155,3249,2,161.8
3155,3250,2,62.6
3156,3249,2,117.2
3157,3248,2,51.1
3158,3247,2,97.7
3158,8914,2,77.9
3158,8927,2,86.4
3159,3246,2,43.9
3161,3243,2,118.7
3161,3244,2,86.5
3163,3242,2,31.5
3164,3240,2,110.7
3164,3241,2,99.3
3165,3240,2,149.0
3166,3239,2,120.5
3167,3238,2,46.4
3179,1254,2,94.9
3179,1264,2,115.2
3181,1389,2,105.0
3181,1455,2,80.0
3181,3904,2,111.4
3182,3903,2,88.1
3183,3902,2,48.5
3184,3901,2,94.7
3185,1102,2,90.2
3185,1162,2,100.4
3189,3897,2,36.8
3190,1660,2,148.4
3190,1662,2,116.2
3190,3896,2,117.1
3191,3895,2,82.0
3192,3894,2,78.6
3193,3893,2,74.7
3209,2507,2,60.1
3210,2506,2,28.1
3210,2578,2,96.2
3210,2620,2,41.2
3214,2502,2,89.6
3217,2504,2,35.8
3222,3834,2,159.3
3223,3833,2,33.2
3224,3832,2,63.0
3225,3831,2,100.4
3225,5108,2,126.7
3225,6507,2,120.4
3226,3830,2,73.1
3228,3828,2,24.3
3237,4754,2,153.4
3238,3167,2,46.4
3239,3166,2,120.5
3240,699,2,142.9
3240,3164,2,110.7
3240,3165,2,149.0
3240,4703,2,125.0
3241,3164,2,99.3
3242,3163,2,31.5
3243,3161,2,118.7
3244,3161,2,86.5
3246,3159,2,43.9
3247,3158,2,97.7
3247,8914,2,85.3
3247,8927,2,87.1
3248,3157,2,51.1
3249,3155,2,161.8
3249,3156,2,117.2
3250,3155,2,62.6
3251,3154,2,63.2
3252,3153,2,27.6
3253,3152,2,60.1
3254,3151,2,100.2
3255,3150,2,100.9
3256,616,2,65.1
3256,1412,2,70.3
3256,3149,2,144.4
3257,3148,2,23.9
3259,3146,2,32.9
3301,1184,2,124.4
3327,1057,2,148.6
3327,1069,2,134.6
3327,1070,2,121.2
3328,3332,2,109.9
3328,3389,2,103.0
3329,3388,2,12.7
3330,3387,2,52.7
3331,3386,2,33.1
3332,3328,2,109.9
3332,3389,2,28.4
3333,3383,2,121.9
3334,3382,2,24.1
3335,3381,2,40.4
3335,4655,2,137.8
3336,3380,2,48.9
3338,3378,2,84.2
3339,3376,2,127.3
3339,3377,2,48.1
3340,3375,2,25.9
3341,3374,2,23.8
3342,3373,2,139.1
3343,3373,2,139.0
3344,3371,2,75.0
3344,4660,2,92.7
3345,3369,2,22.9
3346,3368,2,46.3
3348,1308,2,88.7
3348,2901,2,109.3
3348,3367,2,151.2
3349,649,2,135.1
3351,647,2,82.3
3352,645,2,159.5
3352,646,2,113.1
3353,644,2,44.4
3354,643,2,23.9
3356,641,2,31.4
3357,640,2,93.9
3357,1439,2,163.5
3367,1308,2,74.6
3367,2901,2,86.0
3367,3348,2,151.2
3368,3346,2,46.3
3369,3345,2,22.9
3371,3344,2,75.0
3371,4660,2,123.5
3373,3342,2,139.1
3373,3343,2,139.0
3374,3341,2,23.8
3375,3340,2,25.9
3376,753,2,148.3
3376,3339,2,127.3
3377,3339,2,48.1
3378,3338,2,84.2
3380,3336,2,48.9
3381,3335,2,40.4
3382,3334,2,24.1
3383,3333,2,121.9
3385,3706,2,111.5
3386,3331,2,33.1
3387,3330,2,52.7
3388,3329,2,12.7
3389,3328,2,103.0
3389,3332,2,28.4
3451,3464,2,22.3
3454,3480,2,40.0
3455,3479,2,27.7
3457,3465,2,125.3
3458,3475,2,130.7
3459,3474,2,140.8
3460,3472,2,92.7
3461,3471,2,101.6
3462,3470,2,113.4
3463,3468,2,71.3
3464,3451,2,22.3
3465,3457,2,125.3
3468,3463,2,71.3
3469,5243,2,73.4
3470,3462,2,113.4
3471,3461,2,101.6
3472,3460,2,92.7
3474,3459,2,140.8
3475,3458,2,130.7
3477,5359,2,89.8
3479,3455,2,27.7
3480,3454,2,40.0
3503,3104,2,59.0
3504,3510,2,80.2
3505,3509,2,146.4
3508,3520,2,73.8
3509,3505,2,146.4
3510,3504,2,80.2
3520,3508,2,73.8
3521,3552,2,72.7
3522,3551,2,27.4
3523,3550,2,125.3
3524,3550,2,114.1
3525,3549,2,34.5
3526,3548,2,30.8
3528,3547,2,91.4
3530,3545,2,32.8
3531,3544,2,92.3
3532,3543,2,29.2
3533,3541,2,25.1
3533,3542,2,136.3
3535,3557,2,34.8
3536,3556,2,24.9
3537,3555,2,20.9
3540,5346,2,18.0
3541,3533,2,25.1
3541,3542,2,156.8
3542,3533,2,136.3
3542,3541,2,156.8
3543,3532,2,29.2
3544,3531,2,92.3
3545,3530,2,32.8
3547,3528,2,91.4
3548,3526,2,30.8
3549,3525,2,34.5
3550,3523,2,125.3
3550,3524,2,114.1
3551,3522,2,27.4
3552,3521,2,72.7
3555,3537,2,20.9
3556,3536,2,24.9
3557,3535,2,34.8
3589,3628,2,126.1
3590,3627,2,111.7
3590,3628,2,81.5
3591,3626,2,58.1
3592,3625,2,76.2
3593,3624,2,79.2
3594,3623,2,28.4
3595,3622,2,43.8
3596,3621,2,130.3
3597,3620,2,140.9
3598,3619,2,36.9
3599,3618,2,55.2
3600,3617,2,131.5
3601,3616,2,62.9
3602,3615,2,70.3
3603,3614,2,143.4
3614,1355,2,154.9
3614,1356,2,123.2
3614,3603,2,143.4
3615,3602,2,70.3
3616,3601,2,62.9
3617,3600,2,131.5
3618,3599,2,55.2
3619,3598,2,36.9
3620,3597,2,140.9
3621,3596,2,130.3
3622,3595,2,43.8
3622,3623,2,149.8
3623,3594,2,28.4
3623,3622,2,149.8
3624,3593,2,79.2
3625,3592,2,76.2
3626,3591,2,58.1
3627,3590,2,111.7
3628,3589,2,126.1
3628,3590,2,81.5
3650,905,2,26.6
3651,903,2,63.0
3651,904,2,113.4
3652,900,2,89.3
3652,902,2,159.1
3652,922,2,90.8
3653,902,2,57.3
3654,901,2,25.4
3655,919,2,64.5
3655,3725,2,28.2
3655,5342,2,76.4
3656,3724,2,79.5
3657,3723,2,53.0
3706,3385,2,111.5
3707,2814,2,33.9
3708,2813,2,129.6
3710,2811,2,82.5
3711,2810,2,82.4
3712,2809,2,107.0
3713,2808,2,43.8
3717,1811,2,122.3
3718,1811,2,81.2
3719,1810,2,12.0
3720,1808,2,113.9
3720,1809,2,113.8
3721,1808,2,58.0
3722,1807,2,125.7
3722,1839,2,74.3
3722,1904,2,125.7
3723,3657,2,53.0
3724,3656,2,79.5
3725,919,2,82.9
3725,3655,2,28.2
3725,5312,2,163.0
3725,5342,2,84.1
3769,3063,2,87.9
3769,3957,2,77.7
3770,3956,2,87.1
3771,3955,2,16.1
3772,3954,2,20.0
3773,3953,2,148.0
3774,3951,2,150.4
3775,3950,2,48.8
3776,4007,2,34.0
3777,4006,2,160.6
3778,4005,2,133.8
3780,4003,2,114.0
3785,2819,2,47.0
3787,2825,2,113.4
3788,2824,2,36.8
3789,2822,2,122.8
3790,2821,2,42.3
3791,2820,2,23.4
3792,2818,2,34.8
3793,2816,2,158.5
3793,2817,2,97.6
3794,2816,2,79.4
3795,4215,2,153.0
3795,4216,2,82.7
3796,4215,2,147.3
3798,4217,2,58.4
3799,4214,2,11.5
3800,4211,2,148.7
3800,4213,2,29.3
3801,4211,2,66.7
3802,4210,2,68.5
3811,832,2,116.5
3813,4200,2,34.8
3827,2067,2,30.2
3827,2068,2,155.5
3828,3228,2,24.3
3830,3226,2,73.1
3831,3225,2,100.4
3832,3224,2,63.0
3833,3223,2,33.2
3834,3222,2,159.3
3836,3939,2,153.5
3845,837,2,93.1
3851,1399,2,25.0
3852,4210,2,144.3
3860,2826,2,88.0
3860,2846,2,56.4
3861,2892,2,30.1
3862,2891,2,32.4
3864,2889,2,21.7
3864,3865,2,146.5
3865,2889,2,153.7
3865,3864,2,146.5
3866,2887,2,142.6
3867,2886,2,127.9
3868,2886,2,140.7
3869,2885,2,154.2
3870,2884,2,41.0
3871,2874,2,36.3
3872,2873,2,75.1
3893,3193,2,74.7
3894,3192,2,78.6
3895,3191,2,82.0
3896,1660,2,131.4
3896,1662,2,119.8
3896,3190,2,117.1
3897,3189,2,36.8
3900,1102,2,129.7
3900,1162,2,112.3
3901,3184,2,94.7
3902,3183,2,48.5
3903,3182,2,88.1
3904,1389,2,99.2
3904,1455,2,57.7
3904,3181,2,111.4
3910,5100,2,98.6
3911,3942,2,17.0
3912,3941,2,73.7
3912,4017,2,122.1
3912,4020,2,102.2
3913,5107,2,82.8
3914,3939,2,73.2
3914,4094,2,148.8
3939,3836,2,153.5
3939,3914,2,73.2
3941,3912,2,73.7
3942,3911,2,17.0
3950,3775,2,48.8
3951,3774,2,150.4
3953,3773,2,148.0
3954,3772,2,20.0
3955,3771,2,16.1
3956,3770,2,87.1
3957,3769,2,77.7
3972,2902,2,88.9
3976,4702,2,119.9
3979,4706,2,30.4
3980,624,2,63.6
3980,1404,2,65.2
3980,4707,2,124.9
3981,4705,2,18.7
3982,4704,2,33.4
4003,3780,2,114.0
4005,3778,2,133.8
4006,3777,2,160.6
4007,3776,2,34.0
4015,4022,2,48.0
4016,4021,2,22.9
4017,3912,2,122.1
4017,4020,2,20.0
4019,286,2,139.5
4019,4439,2,149.8
4020,3912,2,102.2
4020,4017,2,20.0
4021,4016,2,22.9
4022,4015,2,48.0
4081,4094,2,133.2
4081,4443,2,83.0
4083,4092,2,17.7
4084,4091,2,15.2
4085,4090,2,23.6
4086,4089,2,20.5
4087,4088,2,76.9
4088,4087,2,76.9
4089,4086,2,20.5
4090,4085,2,23.6
4091,4084,2,15.2
4092,4083,2,17.7
4094,3914,2,148.8
4094,4081,2,133.2
4122,916,2,153.6
4122,917,2,52.8
4122,918,2,156.9
4124,915,2,24.5
4124,916,2,148.8
4134,478,2,163.2
4134,4146,2,80.3
4136,4144,2,63.9
4137,4143,2,86.6
4143,4137,2,86.6
4144,4136,2,63.9
4144,4145,2,138.2
4145,4144,2,138.2
4146,4134,2,80.3
4147,1017,2,47.1
4148,1016,2,52.7
4149,1014,2,95.6
4149,2186,2,116.4
4150,1013,2,139.1
4150,1014,2,107.3
4150,2186,2,78.5
4150,2328,2,122.5
4151,1012,2,76.9
4152,1011,2,72.6
4199,8001,2,88.9
4200,3813,2,34.8
4210,3802,2,68.5
4210,3852,2,144.3
4211,3800,2,148.7
4211,3801,2,66.7
4213,3800,2,29.3
4214,3799,2,11.5
4215,3795,2,153.0
4215,3796,2,147.3
4216,3795,2,82.7
4217,3798,2,58.4
4248,173,2,21.0
4249,168,2,38.4
4250,172,2,154.2
4250,504,2,76.0
4251,171,2,55.8
4252,170,2,47.0
4253,169,2,40.0
4255,167,2,48.6
4256,166,2,45.9
4257,165,2,72.2
4258,163,2,138.0
4258,164,2,57.0
4259,163,2,108.5
4261,161,2,21.3
4262,4367,2,65.1
4262,4394,2,69.1
4263,160,2,133.6
4264,158,2,129.3
4264,159,2,80.1
4265,158,2,83.2
4266,157,2,107.3
4266,2180,2,119.8
4268,264,2,61.8
4360,5240,2,31.7
4361,4399,2,75.4
4362,4391,2,40.7
4362,5240,2,147.4
4363,4398,2,40.3
4364,4397,2,94.6
4365,4396,2,45.4
4366,4395,2,66.6
4367,4262,2,65.1
4367,4394,2,19.0
4368,5354,2,78.5
4370,7057,2,132.9
4379,6105,2,114.4
4382,4387,2,108.5
4382,85102,2,108.0
4382,85136,2,20.6
4383,4386,2,135.7
4383,85101,2,134.6
4383,85137,2,12.0
4385,85100,2,2.3
4385,85138,2,158.6
4385,85349,2,124.2
4385,85377,2,142.6
4386,4383,2,135.7
4386,85101,2,2.0
4386,85137,2,141.7
4387,4382,2,108.5
4387,85102,2,1.7
4387,85136,2,128.2
4391,4362,2,40.7
4394,4262,2,69.1
4394,4367,2,19.0
4395,4366,2,66.6
4396,4365,2,45.4
4397,4364,2,94.6
4398,4363,2,40.3
4399,4361,2,75.4
4414,4415,2,117.5
4415,4414,2,117.5
4439,4019,2,149.8
4441,242,2,150.8
4443,4081,2,83.0
4604,1196,2,127.0
4604,1310,2,99.1
4604,4661,2,41.0
4618,5369,2,25.3
4619,875,2,123.1
4655,3335,2,137.8
4660,3344,2,92.7
4660,3371,2,123.5
4661,1196,2,88.0
4661,1310,2,87.5
4661,4604,2,41.0
4702,3976,2,119.9
4703,699,2,120.2
4703,3240,2,125.0
4704,3982,2,33.4
4705,3981,2,18.7
4706,3979,2,30.4
4707,624,2,81.4
4707,1404,2,79.7
4707,3980,2,124.9
4708,4753,2,96.6
4709,8910,2,107.2
4709,8929,2,133.2
4710,8913,2,95.8
4712,1619,2,66.0
4720,4745,2,135.2
4721,4742,2,37.5
4742,4721,2,37.5
4745,4720,2,135.2
4750,4751,2,98.5
4751,4750,2,98.5
4753,4708,2,96.6
4754,3237,2,153.4
4763,113,2,154.0
4777,4778,2,27.1
4778,4777,2,27.1
4810,2181,2,66.3
4811,2183,2,111.4
4840,5368,2,63.8
4863,661,2,102.3
4863,682,2,101.5
4866,810,2,88.3
5072,5341,2,55.1
5072,7052,2,126.4
5072,7079,2,38.1
5100,3910,2,98.6
5102,5112,2,71.2
5103,5111,2,38.6
5104,5110,2,91.2
5105,5109,2,98.6
5107,3913,2,82.8
5108,3225,2,126.7
5108,6507,2,131.1
5109,5105,2,98.6
5110,5104,2,91.2
5111,5103,2,38.6
5112,5102,2,71.2
5200,7024,2,91.1
5200,7025,2,30.7
5203,7023,2,89.8
5203,7026,2,41.8
5205,1604,2,78.1
5205,3140,2,86.9
5207,297,2,120.1
5207,446,2,134.3
5208,1725,2,94.8
5208,2638,2,150.6
5209,5338,2,25.9
5225,609,2,129.3
5226,7057,2,46.9
5226,7074,2,104.9
5226,9816,2,144.0
5239,5272,2,105.2
5240,4360,2,31.7
5240,4362,2,147.4
5242,686,2,13.2
5242,1400,2,83.2
5243,3469,2,73.4
5245,5347,2,19.7
5247,606,2,145.9
5247,608,2,75.7
5249,5250,2,23.9
5250,5249,2,23.9
5256,5260,2,66.4
5257,1133,2,60.1
5260,5256,2,66.4
5271,1635,2,50.7
5272,5239,2,105.2
5305,410,2,51.8
5305,668,2,39.9
5312,918,2,64.4
5312,919,2,135.2
5312,3725,2,163.0
5312,5342,2,102.5
5313,2337,2,112.5
5315,790,2,146.9
5315,5316,2,45.9
5316,5315,2,45.9
5317,790,2,127.0
5317,5318,2,48.0
5318,5317,2,48.0
5319,5320,2,33.5
5320,5319,2,33.5
5322,5323,2,41.4
5323,5322,2,41.4
5324,5325,2,9.1
5325,5324,2,9.1
5326,2973,2,155.5
5326,2995,2,138.1
5326,5327,2,92.9
5327,5326,2,92.9
5328,537,2,138.1
5329,8925,2,95.9
5330,1943,2,14.7
5331,5332,2,58.7
5332,5331,2,58.7
5333,5334,2,23.5
5334,5333,2,23.5
5335,5336,2,69.7
5336,5335,2,69.7
5338,5209,2,25.9
5339,5340,2,36.3
5340,5339,2,36.3
5341,5072,2,55.1
5341,7052,2,144.2
5341,7079,2,33.8
5342,919,2,33.9
5342,3655,2,76.4
5342,3725,2,84.1
5342,5312,2,102.5
5344,345,2,158.8
5344,2639,2,154.6
5345,5348,2,139.6
5346,3540,2,18.0
5347,5245,2,19.7
5348,5345,2,139.6
5349,931,2,113.9
5351,649,2,145.9
5353,2501,2,159.3
5354,4368,2,78.5
5359,3477,2,89.8
5361,5364,2,70.2
5362,1497,2,83.0
5363,1193,2,82.6
5364,5361,2,70.2
5365,2246,2,141.9
5368,4840,2,63.8
5369,4618,2,25.3
6100,2229,2,110.6
6100,2282,2,127.4
6100,2346,2,73.0
6101,997,2,104.5
6101,1036,2,89.1
6105,4379,2,114.4
6107,2288,2,59.2
6107,7021,2,46.6
6107,7028,2,152.9
6507,3225,2,120.4
6507,5108,2,131.1
6508,494,2,91.3
7000,7049,2,109.8
7000,9801,2,140.4
7000,9903,2,76.9
7001,7048,2,109.4
7002,7047,2,128.0
7003,241,2,102.6
7003,7046,2,103.7
7004,7045,2,10.5
7005,7044,2,107.4
7006,1096,2,16.9
7006,1167,2,89.6
7006,7043,2,82.0
7007,284,2,103.8
7007,7042,2,104.6
7007,9807,2,55.8
7008,7041,2,107.9
7009,408,2,154.3
7009,628,2,38.3
7009,1134,2,54.1
7009,7040,2,101.3
7010,1136,2,65.1
7010,7039,2,105.8
7011,417,2,125.2
7011,526,2,151.3
7011,7038,2,161.3
7013,225,2,84.5
7013,328,2,139.0
7013,7036,2,129.7
7014,226,2,121.3
7014,325,2,112.4
7014,326,2,39.0
7014,7035,2,58.7
7015,1837,2,138.5
7015,7034,2,41.5
7016,112,2,81.3
7016,7033,2,83.6
7017,971,2,135.2
7017,1063,2,43.7
7017,1782,2,84.6
7017,7032,2,101.6
7018,232,2,149.0
7018,7031,2,113.0
7019,2241,2,78.1
7019,7030,2,115.5
7020,2425,2,9.4
7020,7029,2,114.6
7021,2288,2,50.5
7021,6107,2,46.6
7021,7028,2,112.2
7022,7027,2,115.2
7023,5203,2,89.8
7023,7026,2,114.5
7024,5200,2,91.1
7024,7025,2,115.5
7025,5200,2,30.7
7025,7024,2,115.5
7026,5203,2,41.8
7026,7023,2,114.5
7027,7022,2,115.2
7028,2288,2,154.2
7028,6107,2,152.9
7028,7021,2,112.2
7029,2425,2,120.8
7029,7020,2,114.6
7030,2241,2,59.9
7030,7019,2,115.5
7031,232,2,52.0
7031,1920,2,158.7
7031,1921,2,55.1
7031,7018,2,113.0
7032,971,2,45.8
7032,1063,2,129.2
7032,1782,2,153.5
7032,7017,2,101.6
7033,112,2,130.5
7033,7016,2,83.6
7034,1837,2,141.0
7034,7015,2,41.5
7035,121,2,129.7
7035,325,2,118.5
7035,326,2,47.2
7035,1838,2,151.7
7035,7014,2,58.7
7036,225,2,134.9
7036,327,2,90.6
7036,328,2,78.3
7036,7013,2,129.7
7037,118,2,37.7
7037,329,2,149.4
7037,416,2,142.2
7037,528,2,129.9
7037,7091,2,138.6
7038,418,2,139.8
7038,7011,2,161.3
7039,1065,2,116.8
7039,1135,2,75.3
7039,1136,2,133.6
7039,7010,2,105.8
7040,628,2,118.2
7040,1134,2,153.1
7040,7009,2,101.3
7041,7008,2,107.9
7042,284,2,148.1
7042,7007,2,104.6
7042,9807,2,50.0
7043,1096,2,74.1
7043,1166,2,120.6
7043,7006,2,82.0
7044,7005,2,107.4
7045,7004,2,10.5
7046,241,2,18.3
7046,7003,2,103.7
7047,7002,2,128.0
7048,7001,2,109.4
7049,7000,2,109.8
7049,9800,2,63.4
7049,9801,2,32.3
7049,9903,2,34.4
7050,7081,2,70.0
7051,7080,2,103.4
7051,9811,2,134.1
7051,9812,2,36.9
7052,5072,2,126.4
7052,5341,2,144.2
7052,7079,2,112.4
7053,7078,2,109.5
7054,7077,2,109.6
7055,288,2,107.4
7055,290,2,106.7
7055,291,2,83.7
7055,307,2,120.8
7055,316,2,89.4
7055,7076,2,96.5
7056,7075,2,116.2
7057,4370,2,132.9
7057,5226,2,46.9
7057,7074,2,106.0
7057,9816,2,149.0
7058,377,2,39.4
7058,378,2,19.8
7058,2752,2,131.3
7058,2755,2,51.6
7058,7073,2,104.9
7058,9817,2,70.3
7059,2757,2,107.2
7059,7072,2,125.8
7060,7071,2,108.0
7061,7070,2,107.3
7061,9920,2,31.1
7062,318,2,131.8
7062,319,2,110.5
7062,323,2,128.6
7062,336,2,155.9
7062,2739,2,71.1
7062,2764,2,80.8
7062,7069,2,112.1
7063,658,2,42.1
7063,7068,2,121.5
7064,7067,2,120.5
7065,7066,2,120.1
7066,7065,2,120.1
7067,7064,2,120.5
7068,658,2,153.7
7068,7063,2,121.5
7069,318,2,68.4
7069,319,2,46.7
7069,323,2,24.5
7069,336,2,64.2
7069,2764,2,47.9
7069,7062,2,112.1
7070,7061,2,107.3
7070,9920,2,137.9
7071,7060,2,108.0
7072,2750,2,92.1
7072,2757,2,24.1
7072,7059,2,125.8
7073,377,2,91.0
7073,378,2,110.2
7073,2755,2,56.9
7073,7058,2,104.9
7073,9817,2,112.7
7074,5226,2,104.9
7074,7057,2,106.0
7074,9816,2,43.0
7075,7056,2,116.2
7076,288,2,33.1
